Year,Sex,Age Group,Race or Ethnicity,Selected Cause of Death,Deaths
2003,M,20-24,Other Non Hispanic,AIDS,1
2003,M,20-24,Other Non Hispanic,Cerebrovascular Disease,1
2003,M,20-24,Other Non Hispanic,Diseases of the Heart,2
2003,M,20-24,Other Non Hispanic,Accidents,6
2003,M,20-24,Other Non Hispanic,All Other Causes,8
2003,M,20-24,Other Non Hispanic,Total,18
2003,M,20-24,White Non Hispanic,Pneumonia,1
2003,M,20-24,White Non Hispanic,CLRD,4
2003,M,20-24,White Non Hispanic,Diseases of the Heart,7
2003,M,20-24,White Non Hispanic,Malignant Neoplasms,16
2003,M,20-24,White Non Hispanic,All Other Causes,119
2003,M,20-24,White Non Hispanic,Accidents,166
2003,M,20-24,White Non Hispanic,Total,313
2003,M,25-34,Black Non Hispanic,Cerebrovascular Disease,5
2003,M,25-34,Black Non Hispanic,Pneumonia,7
2003,M,25-34,Black Non Hispanic,CLRD,9
2003,M,25-34,Black Non Hispanic,Malignant Neoplasms,19
2003,M,25-34,Black Non Hispanic,AIDS,35
2003,M,25-34,Black Non Hispanic,Diseases of the Heart,36
2003,M,25-34,Black Non Hispanic,Accidents,51
2003,M,25-34,Black Non Hispanic,All Other Causes,246
2003,M,25-34,Black Non Hispanic,Total,408
2003,M,25-34,Hispanic,Pneumonia,3
2003,M,25-34,Hispanic,CLRD,6
2003,M,25-34,Hispanic,Cerebrovascular Disease,6
2003,M,25-34,Hispanic,AIDS,21
2003,M,25-34,Hispanic,Diseases of the Heart,23
2003,M,25-34,Hispanic,Malignant Neoplasms,23
2003,M,25-34,Hispanic,Accidents,77
2003,M,25-34,Hispanic,All Other Causes,181
2003,M,25-34,Hispanic,Total,340
2003,M,25-34,Not Stated,AIDS,1
2003,M,25-34,Not Stated,Diseases of the Heart,2
2003,M,25-34,Not Stated,Accidents,3
2003,M,25-34,Not Stated,Malignant Neoplasms,3
2003,M,25-34,Not Stated,All Other Causes,21
2003,M,25-34,Not Stated,Total,30
2003,M,25-34,Other Non Hispanic,Pneumonia,1
2003,M,25-34,Other Non Hispanic,Cerebrovascular Disease,2
2003,M,25-34,Other Non Hispanic,Diseases of the Heart,4
2003,M,25-34,Other Non Hispanic,Malignant Neoplasms,7
2003,M,25-34,Other Non Hispanic,Accidents,8
2003,M,25-34,Other Non Hispanic,All Other Causes,27
2003,M,25-34,Other Non Hispanic,Total,49
2003,M,25-34,White Non Hispanic,Diabetes Mellitus,1
2003,M,25-34,White Non Hispanic,CLRD,2
2003,M,25-34,White Non Hispanic,Pneumonia,8
2003,M,25-34,White Non Hispanic,Cerebrovascular Disease,10
2003,M,25-34,White Non Hispanic,AIDS,12
2003,M,25-34,White Non Hispanic,Diseases of the Heart,60
2003,M,25-34,White Non Hispanic,Malignant Neoplasms,61
2003,M,25-34,White Non Hispanic,Accidents,202
2003,M,25-34,White Non Hispanic,All Other Causes,310
2003,M,25-34,White Non Hispanic,Total,666
2003,M,35-44,Black Non Hispanic,Diabetes Mellitus,3
2003,M,35-44,Black Non Hispanic,CLRD,11
2003,M,35-44,Black Non Hispanic,Pneumonia,12
2003,M,35-44,Black Non Hispanic,Cerebrovascular Disease,28
2003,M,35-44,Black Non Hispanic,Accidents,54
2003,M,35-44,Black Non Hispanic,Malignant Neoplasms,76
2003,M,35-44,Black Non Hispanic,Diseases of the Heart,119
2003,M,35-44,Black Non Hispanic,AIDS,152
2003,M,35-44,Black Non Hispanic,All Other Causes,316
2003,M,35-44,Black Non Hispanic,Total,771
2003,M,35-44,Hispanic,Diabetes Mellitus,3
2003,M,35-44,Hispanic,CLRD,6
2003,M,35-44,Hispanic,Pneumonia,7
2003,M,35-44,Hispanic,Cerebrovascular Disease,11
2003,M,35-44,Hispanic,Malignant Neoplasms,50
2003,M,35-44,Hispanic,Accidents,61
2003,M,35-44,Hispanic,Diseases of the Heart,64
2003,M,35-44,Hispanic,AIDS,97
2003,M,35-44,Hispanic,All Other Causes,242
2003,M,35-44,Hispanic,Total,541
2003,M,35-44,Not Stated,Diseases of the Heart,4
2003,M,35-44,Not Stated,Cerebrovascular Disease,6
2003,M,35-44,Not Stated,Malignant Neoplasms,7
2003,M,35-44,Not Stated,Accidents,10
2003,M,35-44,Not Stated,AIDS,15
2003,M,35-44,Not Stated,All Other Causes,33
2003,M,35-44,Not Stated,Total,75
2003,M,35-44,Other Non Hispanic,Pneumonia,1
2003,M,35-44,Other Non Hispanic,AIDS,3
2003,M,35-44,Other Non Hispanic,CLRD,3
2003,M,35-44,Other Non Hispanic,Cerebrovascular Disease,8
2003,M,35-44,Other Non Hispanic,Accidents,9
2003,M,35-44,Other Non Hispanic,Diseases of the Heart,19
2003,M,35-44,Other Non Hispanic,Malignant Neoplasms,34
2003,M,35-44,Other Non Hispanic,All Other Causes,35
2003,M,35-44,Other Non Hispanic,Total,112
2003,M,35-44,White Non Hispanic,CLRD,5
2003,M,35-44,White Non Hispanic,Diabetes Mellitus,8
2003,M,35-44,White Non Hispanic,Cerebrovascular Disease,18
2003,M,35-44,White Non Hispanic,Pneumonia,25
2003,M,35-44,White Non Hispanic,AIDS,68
2003,M,35-44,White Non Hispanic,Malignant Neoplasms,270
2003,M,35-44,White Non Hispanic,Accidents,287
2003,M,35-44,White Non Hispanic,Diseases of the Heart,301
2003,M,35-44,White Non Hispanic,All Other Causes,615
2003,M,35-44,White Non Hispanic,Total,1597
2003,M,45-54,Black Non Hispanic,Diabetes Mellitus,8
2003,M,45-54,Black Non Hispanic,CLRD,19
2003,M,45-54,Black Non Hispanic,Pneumonia,24
2003,M,45-54,Black Non Hispanic,Cerebrovascular Disease,43
2003,M,45-54,Black Non Hispanic,Accidents,65
2003,M,45-54,Black Non Hispanic,AIDS,231
2003,M,45-54,Black Non Hispanic,Malignant Neoplasms,309
2003,M,45-54,Black Non Hispanic,Diseases of the Heart,348
2003,M,45-54,Black Non Hispanic,All Other Causes,474
2003,M,45-54,Black Non Hispanic,Total,1521
2003,M,45-54,Hispanic,Diabetes Mellitus,7
2003,M,45-54,Hispanic,CLRD,15
2003,M,45-54,Hispanic,Pneumonia,20
2003,M,45-54,Hispanic,Cerebrovascular Disease,29
2003,M,45-54,Hispanic,Accidents,53
2003,M,45-54,Hispanic,AIDS,133
2003,M,45-54,Hispanic,Malignant Neoplasms,150
2003,M,45-54,Hispanic,Diseases of the Heart,155
2003,M,45-54,Hispanic,All Other Causes,362
2003,M,45-54,Hispanic,Total,924
2003,M,45-54,Not Stated,Accidents,3
2003,M,45-54,Not Stated,Cerebrovascular Disease,3
2003,M,45-54,Not Stated,CLRD,4
2003,M,45-54,Not Stated,Pneumonia,5
2003,M,45-54,Not Stated,AIDS,14
2003,M,45-54,Not Stated,Diseases of the Heart,28
2003,M,45-54,Not Stated,Malignant Neoplasms,29
2003,M,45-54,Not Stated,All Other Causes,41
2003,M,45-54,Not Stated,Total,127
2003,M,45-54,Other Non Hispanic,Diabetes Mellitus,1
2003,M,45-54,Other Non Hispanic,CLRD,2
2003,M,45-54,Other Non Hispanic,AIDS,3
2003,M,45-54,Other Non Hispanic,Pneumonia,6
2003,M,45-54,Other Non Hispanic,Accidents,11
2003,M,45-54,Other Non Hispanic,Cerebrovascular Disease,12
2003,M,45-54,Other Non Hispanic,Diseases of the Heart,42
2003,M,45-54,Other Non Hispanic,All Other Causes,52
2003,M,45-54,Other Non Hispanic,Malignant Neoplasms,70
2003,M,45-54,Other Non Hispanic,Total,199
2003,M,45-54,White Non Hispanic,Diabetes Mellitus,24
2003,M,45-54,White Non Hispanic,CLRD,48
2003,M,45-54,White Non Hispanic,Pneumonia,58
2003,M,45-54,White Non Hispanic,Cerebrovascular Disease,84
2003,M,45-54,White Non Hispanic,AIDS,89
2003,M,45-54,White Non Hispanic,Accidents,274
2003,M,45-54,White Non Hispanic,Diseases of the Heart,963
2003,M,45-54,White Non Hispanic,Malignant Neoplasms,987
2003,M,45-54,White Non Hispanic,All Other Causes,1187
2003,M,45-54,White Non Hispanic,Total,3714
2003,M,55-64,Black Non Hispanic,Diabetes Mellitus,14
2003,M,55-64,Black Non Hispanic,Accidents,25
2003,M,55-64,Black Non Hispanic,Pneumonia,43
2003,M,55-64,Black Non Hispanic,CLRD,45
2003,M,55-64,Black Non Hispanic,Cerebrovascular Disease,76
2003,M,55-64,Black Non Hispanic,AIDS,92
2003,M,55-64,Black Non Hispanic,All Other Causes,428
2003,M,55-64,Black Non Hispanic,Malignant Neoplasms,510
2003,M,55-64,Black Non Hispanic,Diseases of the Heart,520
2003,M,55-64,Black Non Hispanic,Total,1753
2003,M,55-64,Hispanic,Diabetes Mellitus,11
2003,M,55-64,Hispanic,Pneumonia,22
2003,M,55-64,Hispanic,Accidents,27
2003,M,55-64,Hispanic,CLRD,28
2003,M,55-64,Hispanic,Cerebrovascular Disease,48
2003,M,55-64,Hispanic,AIDS,54
2003,M,55-64,Hispanic,Malignant Neoplasms,266
2003,M,55-64,Hispanic,Diseases of the Heart,279
2003,M,55-64,Hispanic,All Other Causes,300
2003,M,55-64,Hispanic,Total,1035
2003,M,55-64,Not Stated,CLRD,2
2003,M,55-64,Not Stated,Accidents,4
2003,M,55-64,Not Stated,Cerebrovascular Disease,4
2003,M,55-64,Not Stated,AIDS,5
2003,M,55-64,Not Stated,Diabetes Mellitus,5
2003,M,55-64,Not Stated,Pneumonia,9
2003,M,55-64,Not Stated,All Other Causes,47
2003,M,55-64,Not Stated,Diseases of the Heart,55
2003,M,55-64,Not Stated,Malignant Neoplasms,56
2003,M,55-64,Not Stated,Total,187
2003,M,55-64,Other Non Hispanic,Pneumonia,1
2003,M,55-64,Other Non Hispanic,CLRD,3
2003,M,55-64,Other Non Hispanic,Diabetes Mellitus,4
2003,M,55-64,Other Non Hispanic,Accidents,11
2003,M,55-64,Other Non Hispanic,Cerebrovascular Disease,20
2003,M,55-64,Other Non Hispanic,All Other Causes,66
2003,M,55-64,Other Non Hispanic,Diseases of the Heart,78
2003,M,55-64,Other Non Hispanic,Malignant Neoplasms,95
2003,M,55-64,Other Non Hispanic,Total,278
2003,M,55-64,White Non Hispanic,AIDS,31
2003,M,55-64,White Non Hispanic,Diabetes Mellitus,47
2003,M,55-64,White Non Hispanic,Pneumonia,81
2003,M,55-64,White Non Hispanic,Cerebrovascular Disease,157
2003,M,55-64,White Non Hispanic,Accidents,188
2003,M,55-64,White Non Hispanic,CLRD,220
2003,M,55-64,White Non Hispanic,All Other Causes,1299
2003,M,55-64,White Non Hispanic,Diseases of the Heart,1900
2003,M,55-64,White Non Hispanic,Malignant Neoplasms,2192
2003,M,55-64,White Non Hispanic,Total,6115
2003,M,65-74,Black Non Hispanic,AIDS,21
2003,M,65-74,Black Non Hispanic,Diabetes Mellitus,23
2003,M,65-74,Black Non Hispanic,Accidents,30
2003,M,65-74,Black Non Hispanic,Pneumonia,58
2003,M,65-74,Black Non Hispanic,CLRD,65
2003,M,65-74,Black Non Hispanic,Cerebrovascular Disease,76
2003,M,65-74,Black Non Hispanic,All Other Causes,368
2003,M,65-74,Black Non Hispanic,Malignant Neoplasms,603
2003,M,65-74,Black Non Hispanic,Diseases of the Heart,720
2003,M,65-74,Black Non Hispanic,Total,1964
2003,M,65-74,Hispanic,AIDS,9
2003,M,65-74,Hispanic,Diabetes Mellitus,12
2003,M,65-74,Hispanic,Accidents,14
2003,M,65-74,Hispanic,CLRD,32
2003,M,65-74,Hispanic,Pneumonia,34
2003,M,65-74,Hispanic,Cerebrovascular Disease,40
2003,M,65-74,Hispanic,All Other Causes,292
2003,M,65-74,Hispanic,Malignant Neoplasms,348
2003,M,65-74,Hispanic,Diseases of the Heart,433
2003,M,65-74,Hispanic,Total,1214
2003,M,65-74,Not Stated,Diabetes Mellitus,1
2003,M,65-74,Not Stated,AIDS,2
2003,M,65-74,Not Stated,Accidents,5
2003,M,65-74,Not Stated,CLRD,6
2003,M,65-74,Not Stated,Cerebrovascular Disease,9
2003,M,65-74,Not Stated,Pneumonia,9
2003,M,65-74,Not Stated,All Other Causes,41
2003,M,65-74,Not Stated,Malignant Neoplasms,66
2003,M,65-74,Not Stated,Diseases of the Heart,80
2003,M,65-74,Not Stated,Total,219
2003,M,65-74,Other Non Hispanic,Diabetes Mellitus,2
2003,M,65-74,Other Non Hispanic,Accidents,6
2003,M,65-74,Other Non Hispanic,CLRD,16
2003,M,65-74,Other Non Hispanic,Pneumonia,17
2003,M,65-74,Other Non Hispanic,Cerebrovascular Disease,22
2003,M,65-74,Other Non Hispanic,All Other Causes,72
2003,M,65-74,Other Non Hispanic,Diseases of the Heart,129
2003,M,65-74,Other Non Hispanic,Malignant Neoplasms,131
2003,M,65-74,Other Non Hispanic,Total,395
2003,M,65-74,White Non Hispanic,AIDS,7
2003,M,65-74,White Non Hispanic,Diabetes Mellitus,74
2003,M,65-74,White Non Hispanic,Accidents,183
2003,M,65-74,White Non Hispanic,Pneumonia,243
2003,M,65-74,White Non Hispanic,Cerebrovascular Disease,338
2003,M,65-74,White Non Hispanic,CLRD,592
2003,M,65-74,White Non Hispanic,All Other Causes,1860
2003,M,65-74,White Non Hispanic,Diseases of the Heart,3340
2003,M,65-74,White Non Hispanic,Malignant Neoplasms,3463
2003,M,65-74,White Non Hispanic,Total,10100
2003,M,75-84,Black Non Hispanic,AIDS,6
2003,M,75-84,Black Non Hispanic,Accidents,12
2003,M,75-84,Black Non Hispanic,Diabetes Mellitus,18
2003,M,75-84,Black Non Hispanic,Cerebrovascular Disease,85
2003,M,75-84,Black Non Hispanic,CLRD,90
2003,M,75-84,Black Non Hispanic,Pneumonia,91
2003,M,75-84,Black Non Hispanic,All Other Causes,390
2003,M,75-84,Black Non Hispanic,Malignant Neoplasms,485
2003,M,75-84,Black Non Hispanic,Diseases of the Heart,776
2003,M,75-84,Black Non Hispanic,Total,1953
2003,M,75-84,Hispanic,Accidents,12
2003,M,75-84,Hispanic,Diabetes Mellitus,12
2003,M,75-84,Hispanic,CLRD,43
2003,M,75-84,Hispanic,Cerebrovascular Disease,45
2003,M,75-84,Hispanic,Pneumonia,63
2003,M,75-84,Hispanic,All Other Causes,181
2003,M,75-84,Hispanic,Malignant Neoplasms,246
2003,M,75-84,Hispanic,Diseases of the Heart,410
2003,M,75-84,Hispanic,Total,1012
2003,M,75-84,Not Stated,AIDS,1
2003,M,75-84,Not Stated,Accidents,2
2003,M,75-84,Not Stated,Diabetes Mellitus,5
2003,M,75-84,Not Stated,Cerebrovascular Disease,6
2003,M,75-84,Not Stated,CLRD,13
2003,M,75-84,Not Stated,Pneumonia,13
2003,M,75-84,Not Stated,All Other Causes,44
2003,M,75-84,Not Stated,Malignant Neoplasms,56
2003,M,75-84,Not Stated,Diseases of the Heart,145
2003,M,75-84,Not Stated,Total,285
2003,M,75-84,Other Non Hispanic,Diabetes Mellitus,2
2003,M,75-84,Other Non Hispanic,Accidents,10
2003,M,75-84,Other Non Hispanic,CLRD,19
2003,M,75-84,Other Non Hispanic,Pneumonia,24
2003,M,75-84,Other Non Hispanic,Cerebrovascular Disease,31
2003,M,75-84,Other Non Hispanic,All Other Causes,83
2003,M,75-84,Other Non Hispanic,Malignant Neoplasms,123
2003,M,75-84,Other Non Hispanic,Diseases of the Heart,165
2021,F,55-64,Not Stated,CLRD,8
2003,M,75-84,Other Non Hispanic,Total,457
2003,M,75-84,White Non Hispanic,AIDS,2
2003,M,75-84,White Non Hispanic,Diabetes Mellitus,97
2003,M,75-84,White Non Hispanic,Accidents,303
2003,M,75-84,White Non Hispanic,Pneumonia,630
2003,M,75-84,White Non Hispanic,Cerebrovascular Disease,805
2003,M,75-84,White Non Hispanic,CLRD,1053
2003,M,75-84,White Non Hispanic,All Other Causes,3577
2003,M,75-84,White Non Hispanic,Malignant Neoplasms,4403
2003,M,75-84,White Non Hispanic,Diseases of the Heart,6858
2003,M,75-84,White Non Hispanic,Total,17728
2003,M,85+,Black Non Hispanic,AIDS,1
2003,M,85+,Black Non Hispanic,Diabetes Mellitus,6
2003,M,85+,Black Non Hispanic,Accidents,10
2003,M,85+,Black Non Hispanic,CLRD,36
2003,M,85+,Black Non Hispanic,Cerebrovascular Disease,38
2003,M,85+,Black Non Hispanic,Pneumonia,57
2003,M,85+,Black Non Hispanic,Malignant Neoplasms,149
2003,M,85+,Black Non Hispanic,All Other Causes,181
2003,M,85+,Black Non Hispanic,Diseases of the Heart,360
2003,M,85+,Black Non Hispanic,Total,838
2003,M,85+,Hispanic,Diabetes Mellitus,2
2003,M,85+,Hispanic,Accidents,9
2003,M,85+,Hispanic,Cerebrovascular Disease,25
2003,M,85+,Hispanic,CLRD,28
2003,M,85+,Hispanic,Pneumonia,42
2003,M,85+,Hispanic,Malignant Neoplasms,84
2003,M,85+,Hispanic,All Other Causes,102
2003,M,85+,Hispanic,Diseases of the Heart,243
2003,M,85+,Hispanic,Total,535
2003,M,85+,Not Stated,Accidents,1
2003,M,85+,Not Stated,CLRD,3
2003,M,85+,Not Stated,Cerebrovascular Disease,5
2003,M,85+,Not Stated,Pneumonia,19
2003,M,85+,Not Stated,All Other Causes,29
2003,M,85+,Not Stated,Malignant Neoplasms,30
2003,M,85+,Not Stated,Diseases of the Heart,107
2003,M,85+,Not Stated,Total,194
2003,M,85+,Other Non Hispanic,Accidents,8
2003,M,85+,Other Non Hispanic,Cerebrovascular Disease,9
2003,M,85+,Other Non Hispanic,CLRD,10
2003,M,85+,Other Non Hispanic,Pneumonia,32
2003,M,85+,Other Non Hispanic,All Other Causes,44
2003,M,85+,Other Non Hispanic,Malignant Neoplasms,49
2003,M,85+,Other Non Hispanic,Diseases of the Heart,111
2003,M,85+,Other Non Hispanic,Total,263
2003,M,85+,White Non Hispanic,Diabetes Mellitus,48
2003,M,85+,White Non Hispanic,Accidents,260
2003,M,85+,White Non Hispanic,CLRD,612
2003,M,85+,White Non Hispanic,Cerebrovascular Disease,711
2003,M,85+,White Non Hispanic,Pneumonia,728
2003,M,85+,White Non Hispanic,Malignant Neoplasms,1972
2003,M,85+,White Non Hispanic,All Other Causes,2758
2003,M,85+,White Non Hispanic,Diseases of the Heart,6056
2003,M,85+,White Non Hispanic,Total,13145
2003,M,<1,Black Non Hispanic,Pneumonia,1
2003,M,<1,Black Non Hispanic,Accidents,5
2003,M,<1,Black Non Hispanic,All Other Causes,275
2003,M,<1,Black Non Hispanic,Total,281
2003,M,<1,Hispanic,Diseases of the Heart,2
2003,M,<1,Hispanic,Accidents,5
2003,M,<1,Hispanic,Pneumonia,5
2003,M,<1,Hispanic,All Other Causes,155
2003,M,<1,Hispanic,Total,167
2003,M,<1,Not Stated,All Other Causes,11
2003,M,<1,Not Stated,Total,11
2003,M,<1,Other Non Hispanic,All Other Causes,34
2003,M,<1,Other Non Hispanic,Total,34
2003,M,<1,White Non Hispanic,Malignant Neoplasms,2
2003,M,<1,White Non Hispanic,Pneumonia,4
2003,M,<1,White Non Hispanic,Accidents,5
2003,M,<1,White Non Hispanic,Diseases of the Heart,8
2003,M,<1,White Non Hispanic,All Other Causes,334
2003,M,<1,White Non Hispanic,Total,353
2004,F,1-9,Black Non Hispanic,CLRD,1
2004,F,1-9,Black Non Hispanic,Cerebrovascular Disease,1
2004,F,1-9,Black Non Hispanic,Pneumonia,2
2004,F,1-9,Black Non Hispanic,Diseases of the Heart,3
2004,F,1-9,Black Non Hispanic,Malignant Neoplasms,5
2004,F,1-9,Black Non Hispanic,Accidents,6
2004,F,1-9,Black Non Hispanic,All Other Causes,22
2004,F,1-9,Black Non Hispanic,Total,40
2004,F,1-9,Hispanic,CLRD,1
2004,F,1-9,Hispanic,Cerebrovascular Disease,1
2004,F,1-9,Hispanic,Diseases of the Heart,1
2004,F,1-9,Hispanic,Malignant Neoplasms,3
2004,F,1-9,Hispanic,Accidents,6
2004,F,1-9,Hispanic,All Other Causes,12
2004,F,1-9,Hispanic,Total,24
2004,F,1-9,Not Stated,Pneumonia,1
2004,F,1-9,Not Stated,Accidents,2
2004,F,1-9,Not Stated,Malignant Neoplasms,2
2004,F,1-9,Not Stated,All Other Causes,3
2004,F,1-9,Not Stated,Total,8
2004,F,1-9,Other Non Hispanic,Malignant Neoplasms,1
2004,F,1-9,Other Non Hispanic,Pneumonia,1
2004,F,1-9,Other Non Hispanic,All Other Causes,3
2004,F,1-9,Other Non Hispanic,Total,5
2004,F,1-9,White Non Hispanic,Pneumonia,1
2004,F,1-9,White Non Hispanic,Diseases of the Heart,3
2004,F,1-9,White Non Hispanic,Accidents,13
2004,F,1-9,White Non Hispanic,Malignant Neoplasms,21
2004,F,1-9,White Non Hispanic,All Other Causes,40
2004,F,1-9,White Non Hispanic,Total,78
2004,F,10-19,Black Non Hispanic,Cerebrovascular Disease,1
2004,F,10-19,Black Non Hispanic,Pneumonia,1
2004,F,10-19,Black Non Hispanic,AIDS,3
2004,F,10-19,Black Non Hispanic,CLRD,4
2004,F,10-19,Black Non Hispanic,Diseases of the Heart,4
2004,F,10-19,Black Non Hispanic,Malignant Neoplasms,4
2004,F,10-19,Black Non Hispanic,Accidents,10
2004,F,10-19,Black Non Hispanic,All Other Causes,31
2004,F,10-19,Black Non Hispanic,Total,58
2004,F,10-19,Hispanic,AIDS,1
2004,F,10-19,Hispanic,Cerebrovascular Disease,2
2004,F,10-19,Hispanic,Diseases of the Heart,2
2004,F,10-19,Hispanic,Pneumonia,2
2004,F,10-19,Hispanic,Accidents,6
2004,F,10-19,Hispanic,Malignant Neoplasms,10
2004,F,10-19,Hispanic,All Other Causes,20
2004,F,10-19,Hispanic,Total,43
2004,F,10-19,Not Stated,Malignant Neoplasms,3
2004,F,10-19,Not Stated,Accidents,5
2004,F,10-19,Not Stated,All Other Causes,5
2004,F,10-19,Not Stated,Total,13
2004,F,10-19,Other Non Hispanic,Diseases of the Heart,1
2004,F,10-19,Other Non Hispanic,Accidents,2
2004,F,10-19,Other Non Hispanic,All Other Causes,8
2004,F,10-19,Other Non Hispanic,Total,11
2004,F,10-19,White Non Hispanic,CLRD,1
2004,F,10-19,White Non Hispanic,Cerebrovascular Disease,2
2004,F,10-19,White Non Hispanic,Pneumonia,2
2004,F,10-19,White Non Hispanic,Diseases of the Heart,5
2004,F,10-19,White Non Hispanic,Malignant Neoplasms,14
2004,F,10-19,White Non Hispanic,All Other Causes,57
2004,F,10-19,White Non Hispanic,Accidents,67
2004,F,10-19,White Non Hispanic,Total,148
2004,F,20-24,Black Non Hispanic,Cerebrovascular Disease,1
2004,F,20-24,Black Non Hispanic,Diabetes Mellitus,1
2004,F,20-24,Black Non Hispanic,Pneumonia,1
2004,F,20-24,Black Non Hispanic,CLRD,2
2004,F,20-24,Black Non Hispanic,Malignant Neoplasms,2
2004,F,20-24,Black Non Hispanic,AIDS,3
2004,F,20-24,Black Non Hispanic,Accidents,3
2004,F,20-24,Black Non Hispanic,Diseases of the Heart,3
2004,F,20-24,Black Non Hispanic,All Other Causes,31
2004,F,20-24,Black Non Hispanic,Total,47
2004,F,20-24,Hispanic,Pneumonia,2
2004,F,20-24,Hispanic,Malignant Neoplasms,3
2004,F,20-24,Hispanic,Diseases of the Heart,4
2004,F,20-24,Hispanic,Accidents,7
2004,F,20-24,Hispanic,All Other Causes,15
2004,F,20-24,Hispanic,Total,31
2004,F,20-24,Not Stated,Diseases of the Heart,1
2004,F,20-24,Not Stated,Malignant Neoplasms,1
2004,F,20-24,Not Stated,Accidents,2
2004,F,20-24,Not Stated,Total,4
2004,F,20-24,Other Non Hispanic,Cerebrovascular Disease,1
2004,F,20-24,Other Non Hispanic,Diseases of the Heart,1
2004,F,20-24,Other Non Hispanic,Malignant Neoplasms,1
2004,F,20-24,Other Non Hispanic,Accidents,5
2004,F,20-24,Other Non Hispanic,All Other Causes,6
2004,F,20-24,Other Non Hispanic,Total,14
2004,F,20-24,White Non Hispanic,Pneumonia,2
2004,F,20-24,White Non Hispanic,Cerebrovascular Disease,3
2004,F,20-24,White Non Hispanic,Diseases of the Heart,3
2004,F,20-24,White Non Hispanic,Malignant Neoplasms,15
2004,F,20-24,White Non Hispanic,Accidents,25
2004,F,20-24,White Non Hispanic,All Other Causes,54
2004,F,20-24,White Non Hispanic,Total,102
2004,F,25-34,Black Non Hispanic,Diabetes Mellitus,1
2004,F,25-34,Black Non Hispanic,Cerebrovascular Disease,4
2004,F,25-34,Black Non Hispanic,Pneumonia,4
2004,F,25-34,Black Non Hispanic,Accidents,14
2004,F,25-34,Black Non Hispanic,Diseases of the Heart,25
2004,F,25-34,Black Non Hispanic,Malignant Neoplasms,26
2004,F,25-34,Black Non Hispanic,AIDS,27
2004,F,25-34,Black Non Hispanic,All Other Causes,102
2004,F,25-34,Black Non Hispanic,Total,203
2004,F,25-34,Hispanic,Diseases of the Heart,1
2004,F,25-34,Hispanic,Pneumonia,2
2004,F,25-34,Hispanic,CLRD,3
2004,F,25-34,Hispanic,Cerebrovascular Disease,4
2004,F,25-34,Hispanic,AIDS,6
2004,F,25-34,Hispanic,Accidents,7
2004,F,25-34,Hispanic,Malignant Neoplasms,22
2004,F,25-34,Hispanic,All Other Causes,72
2004,F,25-34,Hispanic,Total,117
2004,F,25-34,Not Stated,Accidents,1
2004,F,25-34,Not Stated,Cerebrovascular Disease,1
2004,F,25-34,Not Stated,Malignant Neoplasms,3
2004,F,25-34,Not Stated,All Other Causes,10
2004,F,25-34,Not Stated,Total,15
2004,F,25-34,Other Non Hispanic,Accidents,1
2004,F,25-34,Other Non Hispanic,Cerebrovascular Disease,1
